accuracy,loss,val_accuracy,val_loss,learning_rate
0.769758403301239,0.48685479164123535,0.8399443030357361,0.504856288433075,0.0010000000474974513
0.8971070647239685,0.28893569111824036,0.9060542583465576,0.38701021671295166,0.0010000000474974513
0.9345362186431885,0.21202997863292694,0.9144049882888794,0.3041592240333557,0.0010000000474974513
0.9475097060203552,0.18196122348308563,0.9123173356056213,0.25971418619155884,0.0010000000474974513
0.9603340029716492,0.15477226674556732,0.9074460864067078,0.2808608412742615,0.0010000000474974513
